()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:kernel:s0                  root         21595 21595     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kworker/6:0H
u:r:kernel:s0                  root         21681 21681     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/2:0
u:r:platform_app:s0:c512,c768  u0_a74       21686 21686  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:01 droid.messaging
u:r:platform_app:s0:c512,c768  u0_a74       21686 21691  3504 4455060 134600 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a74       21686 21692  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a74       21686 21693  3504 4455060 134600 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a74       21686 21694  3504 4455060 134600 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a74       21686 21695  3504 4455060 134600 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a74       21686 21696  3504 4455060 134600 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a74       21686 21697  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 Binder:21686_1
u:r:platform_app:s0:c512,c768  u0_a74       21686 21698  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 Binder:21686_2
u:r:platform_app:s0:c512,c768  u0_a74       21686 21699  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 Binder:21686_3
u:r:platform_app:s0:c512,c768  u0_a74       21686 21700  3504 4455060 134600 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  u0_a74       21686 21703  3504 4455060 134600 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  u0_a74       21686 21707  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 message-t-1
u:r:platform_app:s0:c512,c768  u0_a74       21686 21711  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 CS/CommonHandle
u:r:platform_app:s0:c512,c768  u0_a74       21686 21712  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 message-t-2
u:r:platform_app:s0:c512,c768  u0_a74       21686 21713  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 message-t-3
u:r:platform_app:s0:c512,c768  u0_a74       21686 21714  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 message-t-4
u:r:platform_app:s0:c512,c768  u0_a74       21686 21717  3504 4455060 134600 0                   0 S   0  19      -   0  ca 00:00:00 Thread-6
u:r:platform_app:s0:c512,c768  u0_a74       21686 21719  3504 4455060 134600 0                   0 S  19   0      -   0  ca 00:00:00 NotificationThr
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21794 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:02 droid.apps.maps
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21799 3504 4491696 156536 0               0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21800 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21802 3504 4491696 156536 0               0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21803 3504 4491696 156536 0               0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21804 3504 4491696 156536 0               0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21805 3504 4491696 156536 0               0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21806 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Binder:21794_1
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21812 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Binder:21794_2
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21817 3504 4491696 156536 0               0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21822 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool1
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21826 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool2
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21827 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool3
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21828 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool4
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21829 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool5
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21830 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool6
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21833 3504 4491696 156536 0               0 S  10   9      -   0  ca 00:00:00 GoogleApiHandle
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21834 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool7
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21835 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 DefaultPool8
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21843 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 OfflineManage
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21845 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 OfflineProcess
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21853 3504 4491696 156536 0               0 S  17   2      -   0  ca 00:00:00 Sensors
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21858 3504 4491696 156536 0               0 S  15   4      -   0  ca 00:00:00 Location
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21860 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 GAC_Executor[0]
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21861 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 GAC_Executor[1]
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21862 3504 4491696 156536 0               0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21864 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 CronetInit
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21865 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 ConnectivityThr
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21866 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 TaskSchedulerSe
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21867 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 TaskSchedulerFo
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21869 3504 4491696 156536 0               0 S   9  10      -   0  ca 00:00:00 ChromiumNet
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21870 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 DnsConfigServic
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21871 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 TaskSchedulerFo
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 21873 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Network File Th
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 22055 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Binder:21794_3
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 22601 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Binder:21794_4
u:r:untrusted_app:s0:c157,c256,c512,c768 u0_a157 21794 22655 3504 4491696 156536 0               0 S  19   0      -   0  ca 00:00:00 Binder:21794_5
u:r:kernel:s0                  root         21912 21912     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kworker/4:0H
u:r:kernel:s0                  root         21936 21936     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kworker/u17:1
u:r:kernel:s0                  root         21948 21948     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/0:0
u:r:kernel:s0                  root         21949 21949     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/1:0
u:r:kernel:s0                  root         21974 21974     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/u16:5
u:r:priv_app:s0:c512,c768      u0_a64       22090 22090  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 emoteDlcProcess
u:r:priv_app:s0:c512,c768      u0_a64       22090 22095  3504 3880304 114164 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a64       22090 22096  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a64       22090 22097  3504 3880304 114164 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a64       22090 22098  3504 3880304 114164 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a64       22090 22099  3504 3880304 114164 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a64       22090 22100  3504 3880304 114164 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a64       22090 22101  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22090_1
u:r:priv_app:s0:c512,c768      u0_a64       22090 22102  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22090_2
u:r:priv_app:s0:c512,c768      u0_a64       22090 22103  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22090_3
u:r:priv_app:s0:c512,c768      u0_a64       22090 22104  3504 3880304 114164 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a64       22090 22105  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 onApplicationCr
u:r:priv_app:s0:c512,c768      u0_a64       22090 22109  3504 3880304 114164 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a64       22090 22255  3504 3880304 114164 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22090_4
u:r:platform_app:s0:c512,c768  u0_a8        22128 22128  3504 4400064 111024 0                   0 S  19   0      -   0  bg 00:00:00 .app.aodservice
u:r:platform_app:s0:c512,c768  u0_a8        22128 22133  3504 4400064 111024 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a8        22128 22134  3504 4400064 111024 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a8        22128 22135  3504 4400064 111024 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a8        22128 22136  3504 4400064 111024 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a8        22128 22137  3504 4400064 111024 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a8        22128 22138  3504 4400064 111024 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a8        22128 22139  3504 4400064 111024 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22128_1
u:r:platform_app:s0:c512,c768  u0_a8        22128 22140  3504 4400064 111024 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22128_2
u:r:platform_app:s0:c512,c768  u0_a8        22128 22141  3504 4400064 111024 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22128_3
u:r:platform_app:s0:c512,c768  u0_a8        22128 22142  3504 4400064 111024 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:kernel:s0                  root         22149 22149     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/3:2
u:r:kernel:s0                  root         22150 22150     2       0      0 0                   0 S  90   0     50   1  fg 00:00:00 irq/89-10430000
u:r:kernel:s0                  root         22151 22151     2       0      0 0                   0 S  90   0     50   1  fg 00:00:00 irq/90-10830000
u:r:kernel:s0                  root         22158 22158     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kworker/5:1H
u:r:kernel:s0                  root         22159 22159     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:01 kworker/u17:3
u:r:priv_app:s0:c512,c768      u0_a38       22296 22296  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 e.process.gapps
u:r:priv_app:s0:c512,c768      u0_a38       22296 22302  3504 3872724 105844 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a38       22296 22303  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a38       22296 22304  3504 3872724 105844 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a38       22296 22305  3504 3872724 105844 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a38       22296 22306  3504 3872724 105844 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a38       22296 22307  3504 3872724 105844 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a38       22296 22308  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22296_1
u:r:priv_app:s0:c512,c768      u0_a38       22296 22309  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22296_2
u:r:priv_app:s0:c512,c768      u0_a38       22296 22310  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22296_3
u:r:priv_app:s0:c512,c768      u0_a38       22296 22312  3504 3872724 105844 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a38       22296 22313  3504 3872724 105844 0                   0 S  19   0      -   0  bg 00:00:00 RefQueueWorker@
u:r:system_app:s0              system       22317 22317  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 .filterprovider
u:r:system_app:s0              system       22317 22322  3504 3871068 109956 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:system_app:s0              system       22317 22323  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:system_app:s0              system       22317 22324  3504 3871068 109956 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:system_app:s0              system       22317 22325  3504 3871068 109956 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:system_app:s0              system       22317 22326  3504 3871068 109956 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:system_app:s0              system       22317 22327  3504 3871068 109956 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:system_app:s0              system       22317 22328  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22317_1
u:r:system_app:s0              system       22317 22329  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22317_2
u:r:system_app:s0              system       22317 22330  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22317_3
u:r:system_app:s0              system       22317 22332  3504 3871068 109956 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:system_app:s0              system       22317 22335  3504 3871068 109956 0                   0 S  21  -2      -   0  bg 00:00:00 queued-work-loo
u:r:system_app:s0              system       22317 22607  3504 3871068 109956 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22317_4
u:r:platform_app:s0:c512,c768  u0_a91       22340 22340  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 stickerprovider
u:r:platform_app:s0:c512,c768  u0_a91       22340 22345  3504 3870520 110748 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a91       22340 22346  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a91       22340 22347  3504 3870520 110748 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a91       22340 22348  3504 3870520 110748 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a91       22340 22349  3504 3870520 110748 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a91       22340 22350  3504 3870520 110748 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a91       22340 22351  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22340_1
u:r:platform_app:s0:c512,c768  u0_a91       22340 22352  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22340_2
u:r:platform_app:s0:c512,c768  u0_a91       22340 22353  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22340_3
u:r:platform_app:s0:c512,c768  u0_a91       22340 22354  3504 3870520 110748 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  u0_a91       22340 22369  3504 3870520 110748 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  u0_a91       22340 22382  3504 3870520 110748 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22340_4
u:r:system_app:s0              system       22362 22362  3504 3865540  97244 0                   0 S  19   0      -   0  bg 00:00:00 d.stickercenter
u:r:system_app:s0              system       22362 22371  3504 3865540  97244 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:system_app:s0              system       22362 22372  3504 3865540  97244 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:system_app:s0              system       22362 22373  3504 3865540  97244 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:system_app:s0              system       22362 22374  3504 3865540  97244 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:system_app:s0              system       22362 22375  3504 3865540  97244 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:system_app:s0              system       22362 22376  3504 3865540  97244 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:system_app:s0              system       22362 22377  3504 3865540  97244 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22362_1
u:r:system_app:s0              system       22362 22378  3504 3865540  97244 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22362_2
u:r:system_app:s0              system       22362 22380  3504 3865540  97244 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22362_3
u:r:system_app:s0              system       22362 22381  3504 3865540  97244 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a11       22414 22414  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 ndroid.contacts
u:r:priv_app:s0:c512,c768      u0_a11       22414 22419  3504 4433772 120860 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a11       22414 22421  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a11       22414 22422  3504 4433772 120860 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a11       22414 22423  3504 4433772 120860 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a11       22414 22424  3504 4433772 120860 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a11       22414 22425  3504 4433772 120860 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a11       22414 22426  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_1
u:r:priv_app:s0:c512,c768      u0_a11       22414 22427  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_2
u:r:priv_app:s0:c512,c768      u0_a11       22414 22441  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_3
u:r:priv_app:s0:c512,c768      u0_a11       22414 22457  3504 4433772 120860 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a11       22414 22475  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 AccountChangeLi
u:r:priv_app:s0:c512,c768      u0_a11       22414 22532  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 RxSchedulerPurg
u:r:priv_app:s0:c512,c768      u0_a11       22414 22533  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 RxCachedWorkerP
u:r:priv_app:s0:c512,c768      u0_a11       22414 22534  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 RxCachedThreadS
u:r:priv_app:s0:c512,c768      u0_a11       22414 22535  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 RxCachedThreadS
u:r:priv_app:s0:c512,c768      u0_a11       22414 22537  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 RxSingleSchedul
u:r:priv_app:s0:c512,c768      u0_a11       22414 22540  3504 4433772 120860 0                   0 S   9  10      -   0  bg 00:00:00 AppLog
u:r:priv_app:s0:c512,c768      u0_a11       22414 22555  3504 4433772 120860 0                   0 S   0  19      -   0  bg 00:00:00 Thread-7
u:r:priv_app:s0:c512,c768      u0_a11       22414 22562  3504 4433772 120860 0                   0 S  21  -2      -   0  bg 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a11       22414 22565  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_4
u:r:priv_app:s0:c512,c768      u0_a11       22414 22609  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_5
u:r:priv_app:s0:c512,c768      u0_a11       22414 22613  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_6
u:r:priv_app:s0:c512,c768      u0_a11       22414 22789  3504 4433772 120860 0                   0 S  19   0      -   0  bg 00:00:00 Binder:22414_7
u:r:priv_app:s0:c512,c768      u0_a100      22428 22428  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 roid.themestore
u:r:priv_app:s0:c512,c768      u0_a100      22428 22434  3504 4420516 121580 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a100      22428 22435  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a100      22428 22436  3504 4420516 121580 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a100      22428 22437  3504 4420516 121580 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a100      22428 22438  3504 4420516 121580 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a100      22428 22439  3504 4420516 121580 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a100      22428 22440  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22428_1
u:r:priv_app:s0:c512,c768      u0_a100      22428 22442  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22428_2
u:r:priv_app:s0:c512,c768      u0_a100      22428 22458  3504 4420516 121580 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a100      22428 22478  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 FirebaseInstanc
u:r:priv_app:s0:c512,c768      u0_a100      22428 22506  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 ConnectivityThr
u:r:priv_app:s0:c512,c768      u0_a100      22428 22510  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-7
u:r:priv_app:s0:c512,c768      u0_a100      22428 22511  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-8
u:r:priv_app:s0:c512,c768      u0_a100      22428 22512  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-9
u:r:priv_app:s0:c512,c768      u0_a100      22428 22513  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-10
u:r:priv_app:s0:c512,c768      u0_a100      22428 22514  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-11
u:r:priv_app:s0:c512,c768      u0_a100      22428 22515  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-12
u:r:priv_app:s0:c512,c768      u0_a100      22428 22516  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-13
u:r:priv_app:s0:c512,c768      u0_a100      22428 22517  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-14
u:r:priv_app:s0:c512,c768      u0_a100      22428 22522  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-15
u:r:priv_app:s0:c512,c768      u0_a100      22428 22525  3504 4420516 121580 0                   0 S   9  10      -   0  ca 00:00:00 Thread-16
u:r:priv_app:s0:c512,c768      u0_a100      22428 22542  3504 4420516 121580 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a100      22428 22570  3504 4420516 121580 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22428_3
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22443  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:01 book.appmanager
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22462  3505 1212616 105916 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22463  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
